status	bigg_id	organism	pathway	pathway_rn	pathway_label	source_reaction_count	source_metabolite_count	source_gene_count	model_reactions	model_metabolites	kegg_reactions	kegg_metabolites	kgml_reaction_entries_omitted	kgml_reactions_omitted	matched_reactions	unmatched_reactions	reaction_retention_percent	matched_metabolites	unmatched_metabolites	metabolite_retention_percent	escher_nodes	escher_reactions	escher_segments	invalid_segments_removed	secondary_nodes_seen	secondary_nodes_converted	map_json	map_html	summary_json	model_xml	elapsed_seconds	error
built	iEK1008	Mycobacterium tuberculosis H37Rv	map00010	rn00010	Glycolysis / gluconeogenesis	1226	998	1008	1226	998	56	31	0		34	22	60.71	18	13	58.06	229	34	241	0	100	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iEK1008\iEK1008_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iEK1008\iEK1008_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iEK1008\summary.json	outputs\bigg_prokaryote_bioemma\models\iEK1008.xml	1.506	
built	iEK1008	Mycobacterium tuberculosis H37Rv	map00020	rn00020	Citrate cycle (TCA cycle)	1226	998	1008	1226	998	29	20	0		22	7	75.86	12	8	60.0	155	22	167	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iEK1008\iEK1008_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iEK1008\iEK1008_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iEK1008\summary.json	outputs\bigg_prokaryote_bioemma\models\iEK1008.xml	1.184	
built	iEK1008	Mycobacterium tuberculosis H37Rv	map00030	rn00030	Pentose phosphate pathway	1226	998	1008	1226	998	58	37	1	R06837	24	34	41.38	23	14	62.16	152	24	155	0	53	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iEK1008\iEK1008_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iEK1008\iEK1008_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iEK1008\summary.json	outputs\bigg_prokaryote_bioemma\models\iEK1008.xml	1.463	
built	iEK1008	Mycobacterium tuberculosis H37Rv	map00680	rn00680	Methane metabolism / C1 metabolism	1226	998	1008	1226	998	104	86	3	R08323, R08328, R10397	36	68	34.62	36	50	41.86	269	36	259	0	108	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iEK1008\iEK1008_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iEK1008\iEK1008_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iEK1008\summary.json	outputs\bigg_prokaryote_bioemma\models\iEK1008.xml	1.913	
built	iEKO11_1354	Escherichia coli KO11FL	map00010	rn00010	Glycolysis / gluconeogenesis	2778	1972	1354	2778	1972	56	31	0		41	15	73.21	22	9	70.97	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iEKO11_1354\iEKO11_1354_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iEKO11_1354\iEKO11_1354_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iEKO11_1354\summary.json	outputs\bigg_prokaryote_bioemma\models\iEKO11_1354.xml	2.033	
built	iEKO11_1354	Escherichia coli KO11FL	map00020	rn00020	Citrate cycle (TCA cycle)	2778	1972	1354	2778	1972	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iEKO11_1354\iEKO11_1354_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iEKO11_1354\iEKO11_1354_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iEKO11_1354\summary.json	outputs\bigg_prokaryote_bioemma\models\iEKO11_1354.xml	1.541	
built	iEKO11_1354	Escherichia coli KO11FL	map00030	rn00030	Pentose phosphate pathway	2778	1972	1354	2778	1972	58	37	1	R06837	32	26	55.17	26	11	70.27	194	32	203	0	67	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iEKO11_1354\iEKO11_1354_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iEKO11_1354\iEKO11_1354_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iEKO11_1354\summary.json	outputs\bigg_prokaryote_bioemma\models\iEKO11_1354.xml	1.905	
built	iEKO11_1354	Escherichia coli KO11FL	map00680	rn00680	Methane metabolism / C1 metabolism	2778	1972	1354	2778	1972	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iEKO11_1354\iEKO11_1354_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iEKO11_1354\iEKO11_1354_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iEKO11_1354\summary.json	outputs\bigg_prokaryote_bioemma\models\iEKO11_1354.xml	3.352	
built	iETEC_1333	Escherichia coli ETEC H10407	map00010	rn00010	Glycolysis / gluconeogenesis	2756	1962	1333	2756	1962	56	31	0		41	15	73.21	21	10	67.74	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iETEC_1333\iETEC_1333_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iETEC_1333\iETEC_1333_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iETEC_1333\summary.json	outputs\bigg_prokaryote_bioemma\models\iETEC_1333.xml	2.112	
built	iETEC_1333	Escherichia coli ETEC H10407	map00020	rn00020	Citrate cycle (TCA cycle)	2756	1962	1333	2756	1962	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iETEC_1333\iETEC_1333_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iETEC_1333\iETEC_1333_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iETEC_1333\summary.json	outputs\bigg_prokaryote_bioemma\models\iETEC_1333.xml	1.544	
built	iETEC_1333	Escherichia coli ETEC H10407	map00030	rn00030	Pentose phosphate pathway	2756	1962	1333	2756	1962	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iETEC_1333\iETEC_1333_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iETEC_1333\iETEC_1333_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iETEC_1333\summary.json	outputs\bigg_prokaryote_bioemma\models\iETEC_1333.xml	1.901	
built	iETEC_1333	Escherichia coli ETEC H10407	map00680	rn00680	Methane metabolism / C1 metabolism	2756	1962	1333	2756	1962	104	86	3	R08323, R08328, R10397	32	72	30.77	36	50	41.86	239	32	229	0	96	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iETEC_1333\iETEC_1333_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iETEC_1333\iETEC_1333_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iETEC_1333\summary.json	outputs\bigg_prokaryote_bioemma\models\iETEC_1333.xml	3.224	
built	iG2583_1286	Escherichia coli O55:H7 str. CB9615	map00010	rn00010	Glycolysis / gluconeogenesis	2704	1919	1283	2704	1919	56	31	0		41	15	73.21	21	10	67.74	277	41	292	0	123	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iG2583_1286\iG2583_1286_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iG2583_1286\iG2583_1286_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iG2583_1286\summary.json	outputs\bigg_prokaryote_bioemma\models\iG2583_1286.xml	2.058	
built	iG2583_1286	Escherichia coli O55:H7 str. CB9615	map00020	rn00020	Citrate cycle (TCA cycle)	2704	1919	1283	2704	1919	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\summary.json	outputs\bigg_prokaryote_bioemma\models\iG2583_1286.xml	1.69	
built	iG2583_1286	Escherichia coli O55:H7 str. CB9615	map00030	rn00030	Pentose phosphate pathway	2704	1919	1283	2704	1919	58	37	1	R06837	33	25	56.9	26	11	70.27	199	33	209	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iG2583_1286\iG2583_1286_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iG2583_1286\iG2583_1286_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iG2583_1286\summary.json	outputs\bigg_prokaryote_bioemma\models\iG2583_1286.xml	2.07	
built	iG2583_1286	Escherichia coli O55:H7 str. CB9615	map00680	rn00680	Methane metabolism / C1 metabolism	2704	1919	1283	2704	1919	104	86	3	R08323, R08328, R10397	31	73	29.81	36	50	41.86	234	31	223	0	94	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iG2583_1286\iG2583_1286_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iG2583_1286\iG2583_1286_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iG2583_1286\summary.json	outputs\bigg_prokaryote_bioemma\models\iG2583_1286.xml	3.117	
built	iHN637	Clostridium ljungdahlii DSM 13528	map00010	rn00010	Glycolysis / gluconeogenesis	785	698	637	785	698	56	31	0		30	26	53.57	18	13	58.06	201	30	207	0	85	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iHN637\iHN637_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iHN637\iHN637_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iHN637\summary.json	outputs\bigg_prokaryote_bioemma\models\iHN637.xml	1.432	
built	iHN637	Clostridium ljungdahlii DSM 13528	map00020	rn00020	Citrate cycle (TCA cycle)	785	698	637	785	698	29	20	0		13	16	44.83	13	7	65.0	91	13	91	0	36	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iHN637\iHN637_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iHN637\iHN637_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iHN637\summary.json	outputs\bigg_prokaryote_bioemma\models\iHN637.xml	0.965	
built	iHN637	Clostridium ljungdahlii DSM 13528	map00030	rn00030	Pentose phosphate pathway	785	698	637	785	698	58	37	1	R06837	24	34	41.38	21	16	56.76	140	24	145	0	41	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iHN637\iHN637_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iHN637\iHN637_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iHN637\summary.json	outputs\bigg_prokaryote_bioemma\models\iHN637.xml	1.407	
built	iHN637	Clostridium ljungdahlii DSM 13528	map00680	rn00680	Methane metabolism / C1 metabolism	785	698	637	785	698	104	86	3	R08323, R08328, R10397	28	76	26.92	29	57	33.72	222	28	209	0	92	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iHN637\iHN637_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iHN637\iHN637_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iHN637\summary.json	outputs\bigg_prokaryote_bioemma\models\iHN637.xml	1.625	
built	iIT341	Helicobacter pylori 26695	map00010	rn00010	Glycolysis / gluconeogenesis	554	485	339	554	485	56	31	0		24	32	42.86	18	13	58.06	158	24	160	0	62	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iIT341\iIT341_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iIT341\iIT341_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iIT341\summary.json	outputs\bigg_prokaryote_bioemma\models\iIT341.xml	1.027	
built	iIT341	Helicobacter pylori 26695	map00020	rn00020	Citrate cycle (TCA cycle)	554	485	339	554	485	29	20	0		9	20	31.03	12	8	60.0	63	9	59	0	21	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iIT341\iIT341_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iIT341\iIT341_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iIT341\summary.json	outputs\bigg_prokaryote_bioemma\models\iIT341.xml	1.267	
built	iIT341	Helicobacter pylori 26695	map00030	rn00030	Pentose phosphate pathway	554	485	339	554	485	58	37	1	R06837	23	35	39.66	21	16	56.76	135	23	140	0	40	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iIT341\iIT341_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iIT341\iIT341_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iIT341\summary.json	outputs\bigg_prokaryote_bioemma\models\iIT341.xml	1.031	
built	iIT341	Helicobacter pylori 26695	map00680	rn00680	Methane metabolism / C1 metabolism	554	485	339	554	485	104	86	3	R08323, R08328, R10397	17	87	16.35	26	60	30.23	126	17	115	0	42	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iIT341\iIT341_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iIT341\iIT341_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iIT341\summary.json	outputs\bigg_prokaryote_bioemma\models\iIT341.xml	1.407	
built	iJB785	Synechococcus elongatus PCC 7942	map00010	rn00010	Glycolysis / gluconeogenesis	849	768	785	849	768	56	31	0		29	27	51.79	17	14	54.84	195	29	202	0	81	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iJB785\iJB785_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iJB785\iJB785_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iJB785\summary.json	outputs\bigg_prokaryote_bioemma\models\iJB785.xml	1.398	
built	iJB785	Synechococcus elongatus PCC 7942	map00020	rn00020	Citrate cycle (TCA cycle)	849	768	785	849	768	29	20	0		12	17	41.38	12	8	60.0	86	12	86	0	33	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iJB785\iJB785_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iJB785\iJB785_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iJB785\summary.json	outputs\bigg_prokaryote_bioemma\models\iJB785.xml	0.957	
built	iJB785	Synechococcus elongatus PCC 7942	map00030	rn00030	Pentose phosphate pathway	849	768	785	849	768	58	37	1	R06837	22	36	37.93	18	19	48.65	138	22	143	0	49	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iJB785\iJB785_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iJB785\iJB785_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iJB785\summary.json	outputs\bigg_prokaryote_bioemma\models\iJB785.xml	1.413	
built	iJB785	Synechococcus elongatus PCC 7942	map00680	rn00680	Methane metabolism / C1 metabolism	849	768	785	849	768	104	86	3	R08323, R08328, R10397	27	77	25.96	33	53	38.37	202	27	191	0	78	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iJB785\iJB785_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iJB785\iJB785_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iJB785\summary.json	outputs\bigg_prokaryote_bioemma\models\iJB785.xml	1.503	
built	iJN1463	Pseudomonas putida KT2440	map00010	rn00010	Glycolysis / gluconeogenesis	2927	2153	1462	2927	2153	56	31	0		32	24	57.14	19	12	61.29	216	32	226	0	93	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iJN1463\iJN1463_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iJN1463\iJN1463_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iJN1463\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN1463.xml	2.056	
built	iJN1463	Pseudomonas putida KT2440	map00020	rn00020	Citrate cycle (TCA cycle)	2927	2153	1462	2927	2153	29	20	0		22	7	75.86	13	7	65.0	158	22	169	0	72	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iJN1463\iJN1463_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iJN1463\iJN1463_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iJN1463\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN1463.xml	1.361	
built	iJN1463	Pseudomonas putida KT2440	map00030	rn00030	Pentose phosphate pathway	2927	2153	1462	2927	2153	58	37	1	R06837	33	25	56.9	26	11	70.27	198	33	207	0	67	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN1463\iJN1463_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN1463\iJN1463_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN1463\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN1463.xml	2.085	
built	iJN1463	Pseudomonas putida KT2440	map00680	rn00680	Methane metabolism / C1 metabolism	2927	2153	1462	2927	2153	104	86	3	R08323, R08328, R10397	32	72	30.77	34	52	39.53	237	32	229	0	95	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN1463\iJN1463_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN1463\iJN1463_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN1463\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN1463.xml	3.369	
built	iJN678	Synechocystis sp. PCC 6803	map00010	rn00010	Glycolysis / gluconeogenesis	863	795	622	863	795	56	31	0		30	26	53.57	20	11	64.52	208	30	216	0	91	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iJN678\iJN678_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iJN678\iJN678_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iJN678\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN678.xml	1.24	
built	iJN678	Synechocystis sp. PCC 6803	map00020	rn00020	Citrate cycle (TCA cycle)	863	795	622	863	795	29	20	0		16	13	55.17	12	8	60.0	115	16	118	0	49	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iJN678\iJN678_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iJN678\iJN678_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iJN678\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN678.xml	1.488	
built	iJN678	Synechocystis sp. PCC 6803	map00030	rn00030	Pentose phosphate pathway	863	795	622	863	795	58	37	1	R06837	25	33	43.1	24	13	64.86	151	25	155	0	49	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN678\iJN678_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN678\iJN678_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN678\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN678.xml	1.346	
built	iJN678	Synechocystis sp. PCC 6803	map00680	rn00680	Methane metabolism / C1 metabolism	863	795	622	863	795	104	86	3	R08323, R08328, R10397	29	75	27.88	29	57	33.72	221	29	213	0	90	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN678\iJN678_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN678\iJN678_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN678\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN678.xml	1.702	
built	iJN746	Pseudomonas putida KT2440	map00010	rn00010	Glycolysis / gluconeogenesis	1054	907	746	1054	907	56	31	0		29	27	51.79	18	13	58.06	199	29	206	0	85	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iJN746\iJN746_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iJN746\iJN746_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iJN746\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN746.xml	1.395	
built	iJN746	Pseudomonas putida KT2440	map00020	rn00020	Citrate cycle (TCA cycle)	1054	907	746	1054	907	29	20	0		19	10	65.52	12	8	60.0	136	19	144	0	59	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iJN746\iJN746_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iJN746\iJN746_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iJN746\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN746.xml	1.032	
built	iJN746	Pseudomonas putida KT2440	map00030	rn00030	Pentose phosphate pathway	1054	907	746	1054	907	58	37	1	R06837	34	24	58.62	26	11	70.27	203	34	213	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN746\iJN746_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN746\iJN746_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iJN746\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN746.xml	1.205	
built	iJN746	Pseudomonas putida KT2440	map00680	rn00680	Methane metabolism / C1 metabolism	1054	907	746	1054	907	104	86	3	R08323, R08328, R10397	28	76	26.92	30	56	34.88	215	28	204	0	87	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN746\iJN746_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN746\iJN746_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN746\summary.json	outputs\bigg_prokaryote_bioemma\models\iJN746.xml	1.994	
built	iJO1366	Escherichia coli str. K-12 substr. MG1655	map00010	rn00010	Glycolysis / gluconeogenesis	2583	1805	1367	2583	1805	56	31	0		40	16	71.43	20	11	64.52	269	40	283	0	118	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iJO1366\iJO1366_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iJO1366\iJO1366_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iJO1366\summary.json	outputs\bigg_prokaryote_bioemma\models\iJO1366.xml	1.922	
built	iJO1366	Escherichia coli str. K-12 substr. MG1655	map00020	rn00020	Citrate cycle (TCA cycle)	2583	1805	1367	2583	1805	29	20	0		22	7	75.86	13	7	65.0	150	22	162	0	64	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\summary.json	outputs\bigg_prokaryote_bioemma\models\iJO1366.xml	1.462	
built	iJO1366	Escherichia coli str. K-12 substr. MG1655	map00030	rn00030	Pentose phosphate pathway	2583	1805	1367	2583	1805	58	37	1	R06837	34	24	58.62	25	12	67.57	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iJO1366\iJO1366_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iJO1366\iJO1366_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iJO1366\summary.json	outputs\bigg_prokaryote_bioemma\models\iJO1366.xml	1.975	
built	iJO1366	Escherichia coli str. K-12 substr. MG1655	map00680	rn00680	Methane metabolism / C1 metabolism	2583	1805	1367	2583	1805	104	86	3	R08323, R08328, R10397	31	73	29.81	36	50	41.86	232	31	221	0	92	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iJO1366\iJO1366_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iJO1366\iJO1366_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iJO1366\summary.json	outputs\bigg_prokaryote_bioemma\models\iJO1366.xml	2.97	
built	iJR904	Escherichia coli str. K-12 substr. MG1655	map00010	rn00010	Glycolysis / gluconeogenesis	1075	761	904	1075	761	56	31	0		37	19	66.07	19	12	61.29	252	37	263	0	110	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iJR904\iJR904_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iJR904\iJR904_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iJR904\summary.json	outputs\bigg_prokaryote_bioemma\models\iJR904.xml	1.469	
built	iJR904	Escherichia coli str. K-12 substr. MG1655	map00020	rn00020	Citrate cycle (TCA cycle)	1075	761	904	1075	761	29	20	0		22	7	75.86	12	8	60.0	148	22	160	0	62	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\summary.json	outputs\bigg_prokaryote_bioemma\models\iJR904.xml	1.035	
built	iJR904	Escherichia coli str. K-12 substr. MG1655	map00030	rn00030	Pentose phosphate pathway	1075	761	904	1075	761	58	37	1	R06837	32	26	55.17	25	12	67.57	194	32	204	0	68	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iJR904\iJR904_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iJR904\iJR904_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iJR904\summary.json	outputs\bigg_prokaryote_bioemma\models\iJR904.xml	1.383	
built	iJR904	Escherichia coli str. K-12 substr. MG1655	map00680	rn00680	Methane metabolism / C1 metabolism	1075	761	904	1075	761	104	86	3	R08323, R08328, R10397	28	76	26.92	31	55	36.05	215	28	204	0	87	0	outputs\bigg_prokaryote_bioemma\maps\map00680\iJR904\iJR904_map00680_map.json	outputs\bigg_prokaryote_bioemma\maps\map00680\iJR904\iJR904_map00680_map.html	outputs\bigg_prokaryote_bioemma\maps\map00680\iJR904\summary.json	outputs\bigg_prokaryote_bioemma\models\iJR904.xml	1.995	
built	iLF82_1304	Escherichia coli LF82	map00010	rn00010	Glycolysis / gluconeogenesis	2726	1938	1302	2726	1938	56	31	0		41	15	73.21	22	9	70.97	278	41	293	0	124	0	outputs\bigg_prokaryote_bioemma\maps\map00010\iLF82_1304\iLF82_1304_map00010_map.json	outputs\bigg_prokaryote_bioemma\maps\map00010\iLF82_1304\iLF82_1304_map00010_map.html	outputs\bigg_prokaryote_bioemma\maps\map00010\iLF82_1304\summary.json	outputs\bigg_prokaryote_bioemma\models\iLF82_1304.xml	2.011	
built	iLF82_1304	Escherichia coli LF82	map00020	rn00020	Citrate cycle (TCA cycle)	2726	1938	1302	2726	1938	29	20	0		23	6	79.31	13	7	65.0	158	23	171	0	69	0	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.html	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\summary.json	outputs\bigg_prokaryote_bioemma\models\iLF82_1304.xml	1.521	
built	iLF82_1304	Escherichia coli LF82	map00030	rn00030	Pentose phosphate pathway	2726	1938	1302	2726	1938	58	37	1	R06837	34	24	58.62	26	11	70.27	206	34	217	0	73	0	outputs\bigg_prokaryote_bioemma\maps\map00030\iLF82_1304\iLF82_1304_map00030_map.json	outputs\bigg_prokaryote_bioemma\maps\map00030\iLF82_1304\iLF82_1304_map00030_map.html	outputs\bigg_prokaryote_bioemma\maps\map00030\iLF82_1304\summary.json	outputs\bigg_prokaryote_bioemma\models\iLF82_1304.xml	2.194	
