pathway	pathway_rn	pathway_label	model_id	organism	reaction_count	reaction_set	status	map_json
map00680	rn00680	Methane metabolism / C1 metabolism	iECO111_1330	Escherichia coli O111:H- str. 11128	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECO111_1330\iECO111_1330_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECO26_1355	Escherichia coli O26:H11 str. 11368	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECO26_1355\iECO26_1355_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECOK1_1307	Escherichia coli IHE3034	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECOK1_1307\iECOK1_1307_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECP_1309	Escherichia coli 536	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECP_1309\iECP_1309_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECS88_1305	Escherichia coli S88	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECS88_1305\iECS88_1305_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECSE_1348	Escherichia coli SE11	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSE_1348\iECSE_1348_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECSF_1327	Escherichia coli SE15	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSF_1327\iECSF_1327_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECSP_1301	Escherichia coli O157:H7 str. TW14359	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECSP_1301\iECSP_1301_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECUMN_1333	Escherichia coli UMN026	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECUMN_1333\iECUMN_1333_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECW_1372	Escherichia coli W	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECW_1372\iECW_1372_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iECs_1301	Escherichia coli O157:H7 str. Sakai	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iECs_1301\iECs_1301_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEK1008	Mycobacterium tuberculosis H37Rv	36	R00199|R00230|R00235|R00315|R00342|R00519|R00582|R00604|R00605|R00658|R00736|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R07157|R08214|R08215|R08331|R08332|R08572|R09099|R09397|R09398|R09399|R09400|R12646|R12648|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEK1008\iEK1008_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEKO11_1354	Escherichia coli KO11FL	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEKO11_1354\iEKO11_1354_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iETEC_1333	Escherichia coli ETEC H10407	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iETEC_1333\iETEC_1333_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEcDH1_1363	Escherichia coli DH1	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcDH1_1363\iEcDH1_1363_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcE24377_1341\iEcE24377_1341_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEcHS_1320	Escherichia coli HS	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcHS_1320\iEcHS_1320_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEcSMS35_1347	Escherichia coli SMS-3-5	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcSMS35_1347\iEcSMS35_1347_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iEcolC_1368	Escherichia coli ATCC 8739	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iEcolC_1368\iEcolC_1368_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iG2583_1286	Escherichia coli O55:H7 str. CB9615	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iG2583_1286\iG2583_1286_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iHN637	Clostridium ljungdahlii DSM 13528	28	R00199|R00230|R00315|R00342|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01011|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R08214|R08215|R08331|R08332|R08572|R09098|R09099|R09124	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iHN637\iHN637_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iIT341	Helicobacter pylori 26695	17	R00199|R00230|R00235|R00315|R00582|R00605|R00658|R00762|R00945|R01068|R01440|R01513|R01518|R04173|R06983|R08059|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iIT341\iIT341_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iJB785	Synechococcus elongatus PCC 7942	27	R00199|R00235|R00315|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iJB785\iJB785_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iJN1463	Pseudomonas putida KT2440	32	R00199|R00230|R00235|R00315|R00342|R00345|R00519|R00527|R00582|R00604|R00605|R00614|R00658|R00736|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN1463\iJN1463_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iJN678	Synechocystis sp. PCC 6803	29	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00588|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R06983|R07136|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN678\iJN678_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iJN746	Pseudomonas putida KT2440	28	R00199|R00230|R00235|R00315|R00342|R00345|R00519|R00582|R00604|R00605|R00658|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iJN746\iJN746_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iJO1366	Escherichia coli str. K-12 substr. MG1655	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iJO1366\iJO1366_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iJR904	Escherichia coli str. K-12 substr. MG1655	28	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iJR904\iJR904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iLF82_1304	Escherichia coli LF82	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iLF82_1304\iLF82_1304_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iLJ478	Thermotoga maritima MSB8	22	R00199|R00230|R00315|R00342|R00582|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R06983|R07136|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iLJ478\iLJ478_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iML1515	Escherichia coli str. K-12 substr. MG1655	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iML1515\iML1515_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iNF517	Lactococcus lactis subsp. cremoris MG1363	20	R00199|R00230|R00315|R00342|R00582|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R08331|R08332|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iNF517\iNF517_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iNJ661	Mycobacterium tuberculosis H37Rv	29	R00199|R00230|R00235|R00315|R00342|R00519|R00582|R00604|R00605|R00658|R00736|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iNJ661\iNJ661_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iNRG857_1313\iNRG857_1313_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iPC815	Yersinia pestis CO92	29	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iPC815\iPC815_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iSB619	Staphylococcus aureus subsp. aureus N315	29	R00199|R00230|R00235|R00315|R00342|R00519|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01011|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iSB619\iSB619_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iSBO_1134	Shigella boydii Sb227	30	R00199|R00230|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iSBO_1134\iSBO_1134_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iSDY_1059	Shigella dysenteriae Sd197	30	R00199|R00230|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iSDY_1059\iSDY_1059_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iSFV_1184	Shigella flexneri 5 str. 8401	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iSFV_1184\iSFV_1184_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iSF_1195	Shigella flexneri 2a str. 301	30	R00199|R00230|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iSF_1195\iSF_1195_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iSFxv_1172	Shigella flexneri 2002017	30	R00199|R00230|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iSFxv_1172\iSFxv_1172_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iSSON_1240	Shigella sonnei Ss046	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iSSON_1240\iSSON_1240_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iS_1188	Shigella flexneri 2a str. 2457T	30	R00199|R00230|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iS_1188\iS_1188_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iSbBS512_1146	Shigella boydii CDC 3083-94	31	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iSbBS512_1146\iSbBS512_1146_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iSynCJ816	Synechocystis sp. PCC 6803	30	R00199|R00230|R00235|R00315|R00342|R00527|R00582|R00588|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iSynCJ816\iSynCJ816_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iUMN146_1321	Escherichia coli UM146	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iUMN146_1321\iUMN146_1321_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iUMNK88_1353	Escherichia coli UMNK88	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iUMNK88_1353\iUMNK88_1353_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iUTI89_1310	Escherichia coli UTI89	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iUTI89_1310\iUTI89_1310_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iWFL_1372	Escherichia coli W	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iWFL_1372\iWFL_1372_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iY75_1357	Escherichia coli str. K-12 substr. W3110	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iY75_1357\iY75_1357_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	34	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01011|R01068|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09098|R09099|R09124|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iYL1228\iYL1228_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iYO844	Bacillus subtilis subsp. subtilis str. 168	27	R00199|R00230|R00235|R00315|R00342|R00519|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R07136|R08214|R08215|R08331|R08332|R08572|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iYO844\iYO844_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iYS1720	Salmonella pan-reactome	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iYS1720\iYS1720_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iYS854	Staphylococcus aureus subsp. aureus USA300_TCH1516	28	R00199|R00230|R00235|R00315|R00342|R00345|R00519|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01388|R01440|R01513|R01518|R04173|R06983|R08059|R08214|R08215|R08331|R08332|R09099	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iYS854\iYS854_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iZ_1308	Escherichia coli O157:H7 str. EDL933	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\iZ_1308\iZ_1308_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	ic_1306	Escherichia coli CFT073	32	R00199|R00230|R00235|R00315|R00342|R00345|R00527|R00582|R00604|R00605|R00658|R00756|R00762|R00945|R01068|R01196|R01388|R01440|R01513|R01518|R04173|R06982|R06983|R07136|R08059|R08214|R08215|R08331|R08332|R08572|R09099|R12754	ok	outputs\bigg_prokaryote_bioemma\maps\map00680\ic_1306\ic_1306_map00680_map.json
