pathway	pathway_rn	pathway_label	model_a	organism_a	model_b	organism_b	reaction_count_a	reaction_count_b	intersection_count	union_count	only_a_count	only_b_count	jaccard	jaccard_percent	identical_reaction_set
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iECUMN_1333	Escherichia coli UMN026	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iECW_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iECs_1301	Escherichia coli O157:H7 str. Sakai	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iEKO11_1354	Escherichia coli KO11FL	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iETEC_1333	Escherichia coli ETEC H10407	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iEcDH1_1363	Escherichia coli DH1	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iEcHS_1320	Escherichia coli HS	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iEcSMS35_1347	Escherichia coli SMS-3-5	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iEcolC_1368	Escherichia coli ATCC 8739	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iG2583_1286	Escherichia coli O55:H7 str. CB9615	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iJO1366	Escherichia coli str. K-12 substr. MG1655	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iJR904	Escherichia coli str. K-12 substr. MG1655	41	37	37	41	4	0	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iLF82_1304	Escherichia coli LF82	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iML1515	Escherichia coli str. K-12 substr. MG1655	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iUMN146_1321	Escherichia coli UM146	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iUMNK88_1353	Escherichia coli UMNK88	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iUTI89_1310	Escherichia coli UTI89	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iWFL_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	Escherichia coli APEC O1	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iBWG_1329	Escherichia coli BW2952	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEC042_1314	Escherichia coli 042	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEC1344_C	Escherichia coli C	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEC1349_Crooks	Escherichia coli ATCC 8739	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEC1364_W	Escherichia coli W	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEC1368_DH5a	Escherichia coli DH5[alpha]	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEC55989_1330	Escherichia coli 55989	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECABU_c1320	Escherichia coli ABU 83972	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECB_1328	Escherichia coli B str. REL606	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECDH1ME8569_1439	Escherichia coli DH1	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECD_1391	Escherichia coli BL21(DE3)	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECED1_1282	Escherichia coli ED1a	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECIAI1_1343	Escherichia coli IAI1	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECIAI39_1322	Escherichia coli IAI39	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECNA114_1301	Escherichia coli NA114	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECO103_1326	Escherichia coli O103:H2 str. 12009	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECO111_1330	Escherichia coli O111:H- str. 11128	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECO26_1355	Escherichia coli O26:H11 str. 11368	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECOK1_1307	Escherichia coli IHE3034	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECP_1309	Escherichia coli 536	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECS88_1305	Escherichia coli S88	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECSE_1348	Escherichia coli SE11	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECSF_1327	Escherichia coli SE15	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECSP_1301	Escherichia coli O157:H7 str. TW14359	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECUMN_1333	Escherichia coli UMN026	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECW_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iECs_1301	Escherichia coli O157:H7 str. Sakai	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEKO11_1354	Escherichia coli KO11FL	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iETEC_1333	Escherichia coli ETEC H10407	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEcDH1_1363	Escherichia coli DH1	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEcHS_1320	Escherichia coli HS	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEcSMS35_1347	Escherichia coli SMS-3-5	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iEcolC_1368	Escherichia coli ATCC 8739	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iJO1366	Escherichia coli str. K-12 substr. MG1655	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iJR904	Escherichia coli str. K-12 substr. MG1655	41	37	37	41	4	0	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iLF82_1304	Escherichia coli LF82	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iML1515	Escherichia coli str. K-12 substr. MG1655	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iUMN146_1321	Escherichia coli UM146	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iUMNK88_1353	Escherichia coli UMNK88	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iUTI89_1310	Escherichia coli UTI89	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iWFL_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	Escherichia coli BL21(DE3)	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEC042_1314	Escherichia coli 042	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEC1344_C	Escherichia coli C	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEC1349_Crooks	Escherichia coli ATCC 8739	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEC1364_W	Escherichia coli W	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEC1368_DH5a	Escherichia coli DH5[alpha]	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEC55989_1330	Escherichia coli 55989	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECABU_c1320	Escherichia coli ABU 83972	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECB_1328	Escherichia coli B str. REL606	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECDH1ME8569_1439	Escherichia coli DH1	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECD_1391	Escherichia coli BL21(DE3)	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECED1_1282	Escherichia coli ED1a	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECIAI1_1343	Escherichia coli IAI1	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECIAI39_1322	Escherichia coli IAI39	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECNA114_1301	Escherichia coli NA114	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECO103_1326	Escherichia coli O103:H2 str. 12009	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECO111_1330	Escherichia coli O111:H- str. 11128	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECO26_1355	Escherichia coli O26:H11 str. 11368	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECOK1_1307	Escherichia coli IHE3034	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECP_1309	Escherichia coli 536	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECS88_1305	Escherichia coli S88	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECSE_1348	Escherichia coli SE11	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECSF_1327	Escherichia coli SE15	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECSP_1301	Escherichia coli O157:H7 str. TW14359	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECUMN_1333	Escherichia coli UMN026	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECW_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iECs_1301	Escherichia coli O157:H7 str. Sakai	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEKO11_1354	Escherichia coli KO11FL	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iETEC_1333	Escherichia coli ETEC H10407	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEcDH1_1363	Escherichia coli DH1	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEcHS_1320	Escherichia coli HS	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEcSMS35_1347	Escherichia coli SMS-3-5	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iEcolC_1368	Escherichia coli ATCC 8739	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iG2583_1286	Escherichia coli O55:H7 str. CB9615	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iJO1366	Escherichia coli str. K-12 substr. MG1655	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iJR904	Escherichia coli str. K-12 substr. MG1655	41	37	37	41	4	0	0.9024	90.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iLF82_1304	Escherichia coli LF82	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iML1515	Escherichia coli str. K-12 substr. MG1655	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iUMN146_1321	Escherichia coli UM146	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iUMNK88_1353	Escherichia coli UMNK88	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iUTI89_1310	Escherichia coli UTI89	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iWFL_1372	Escherichia coli W	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iY75_1357	Escherichia coli str. K-12 substr. W3110	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	iZ_1308	Escherichia coli O157:H7 str. EDL933	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	Escherichia coli BW2952	ic_1306	Escherichia coli CFT073	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iEC042_1314	Escherichia coli 042	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iEC1344_C	Escherichia coli C	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iEC1349_Crooks	Escherichia coli ATCC 8739	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iEC1364_W	Escherichia coli W	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iEC1368_DH5a	Escherichia coli DH5[alpha]	41	41	40	42	1	1	0.9524	95.24	0
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	41	40	40	41	1	0	0.9756	97.56	0
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iEC55989_1330	Escherichia coli 55989	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iECABU_c1320	Escherichia coli ABU 83972	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iECB_1328	Escherichia coli B str. REL606	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	41	41	41	41	0	0	1.0	100.0	1
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	Escherichia coli O127:H6 str. E2348/69	iECDH1ME8569_1439	Escherichia coli DH1	41	41	41	41	0	0	1.0	100.0	1
