pathway	pathway_rn	pathway_label	model_id	organism	reaction_node_id	kegg_reaction_id	model_reaction_id	metabolite_count	metabolite_bigg_ids	map_json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcSMS35_1347	Escherichia coli SMS-3-5	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcSMS35_1347\iEcSMS35_1347_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcSMS35_1347	Escherichia coli SMS-3-5	0	R07618	AKGDH	6	co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcSMS35_1347\iEcSMS35_1347_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	10	R00352	ACITL	4	ac|accoa|cit|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	25	R00361	MDH2	4	mal__L|oaa|q8|q8h2	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	4	R00405	SUCOAS	6	adp|atp|coa|pi|succ|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	21	R00431	PEPCK_re	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	1	R00621	R_r0163	7	HC01435|akg|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	8	R00709	ICDHx	5	akg|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	22	R00726	ITPOXAL	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	11	R01082	FUM	3	fum|h2o|mal__L	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	27	R01196	POR_syn	7	accoa|co2|coa|fldox|fldrd|h|pyr	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	13	R01325	ACONTa	3	HC00342|cit|h2o	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	9	R01899	ICITRED	5	HC01434|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	12	R01900	ACONTb	3	HC00342|h2o|icit	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	24	R02164	SUCDi	4	fum|q8|q8h2|succ	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	19	R02569	PDH	7	accoa|co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	3	R02570	AKGDH	7	co2|coa|nad|nadh|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	18	R03270	ACLSa	8	2ahethmpp|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iEcolC_1368	Escherichia coli ATCC 8739	0	R07618	AKGDH	6	co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iEcolC_1368\iEcolC_1368_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	10	R00352	ACITL	4	ac|accoa|cit|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	25	R00361	MOX	4	h2o2|mal__L|o2|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	4	R00405	SUCOAS	6	adp|atp|coa|pi|succ|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	21	R00431	PEPCK_re	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	1	R00621	R_r0163	7	HC01435|akg|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	8	R00709	ICDHx	5	akg|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	22	R00726	ITPOXAL	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	11	R01082	FUM	3	fum|h2o|mal__L	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	27	R01196	POR_syn	7	accoa|co2|coa|fldox|fldrd|h|pyr	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	13	R01325	ACONTa	3	HC00342|cit|h2o	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	9	R01899	ICITRED	5	HC01434|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	12	R01900	ACONTb	3	HC00342|h2o|icit	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	24	R02164	SUCDi	4	fum|q8|q8h2|succ	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	19	R02569	PDH	7	accoa|co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	3	R02570	AKGDH	7	co2|coa|nad|nadh|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	18	R03270	ACLSa	8	2ahethmpp|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	0	R07618	AKGDH	6	co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	10	R00352	ACITL	4	ac|accoa|cit|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	25	R00361	MDH2	4	mal__L|oaa|q8|q8h2	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	4	R00405	SUCOAS	6	adp|atp|coa|pi|succ|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	21	R00431	PEPCK_re	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	1	R00621	R_r0163	7	HC01435|akg|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	8	R00709	ICDHx	5	akg|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	22	R00726	ITPOXAL	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	11	R01082	FUM	3	fum|h2o|mal__L	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	13	R01325	ACONTa	3	HC00342|cit|h2o	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	9	R01899	ICITRED	5	HC01434|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	12	R01900	ACONTb	3	HC00342|h2o|icit	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	24	R02164	SUCDi	4	fum|q8|q8h2|succ	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	19	R02569	PDH	7	accoa|co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	3	R02570	AKGDH	7	co2|coa|nad|nadh|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	18	R03270	ACLSa	8	2ahethmpp|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJO1366	Escherichia coli str. K-12 substr. MG1655	0	R07618	AKGDH	6	co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iJO1366\iJO1366_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	10	R00352	ACITL	4	ac|accoa|cit|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	25	R00361	MDH2	4	mal__L|oaa|q8|q8h2	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	4	R00405	SUCOAS	6	adp|atp|coa|pi|succ|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	21	R00431	PEPCK_re	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	1	R00621	R_r0163	7	HC01435|akg|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	8	R00709	ICDHx	5	akg|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	22	R00726	ITPOXAL	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	11	R01082	FUM	3	fum|h2o|mal__L	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	13	R01325	ACN_a_m	2	HC00342|cit	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	9	R01899	ICITRED	5	HC01434|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	12	R01900	ACN_b_m	2	HC00342|icit	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	24	R02164	SUCD1	4	fad|fadh2|fum|succ	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	19	R02569	PDH	7	accoa|co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	3	R02570	AKGDH	7	co2|coa|nad|nadh|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	18	R03270	ACLSa	8	2ahethmpp|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	2	R03316	R_r0163	8	HC01435|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iJR904	Escherichia coli str. K-12 substr. MG1655	0	R07618	AKGDH	6	co2|coa|nad|nadh	outputs\bigg_prokaryote_bioemma\maps\map00020\iJR904\iJR904_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	17	R00014	ACLSa	7	2ahbut|2ahethmpp|2obut|co2|h|pyr|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	7	R00268	OSUCCL	5	HC01434|akg|co2|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	20	R00341	PPCK	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	15	R00342	MDH	5	h|mal__L|nad|nadh|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	14	R00351	CS	6	accoa|cit|coa|h|h2o|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	10	R00352	ACITL	4	ac|accoa|cit|oaa	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	25	R00361	MDH2	4	mal__L|oaa|q8|q8h2	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	4	R00405	SUCOAS	6	adp|atp|coa|pi|succ|succoa	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	21	R00431	PEPCK_re	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	1	R00621	R_r0163	7	HC01435|akg|co2|coa|nad|nadh|thmpp	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	8	R00709	ICDHx	5	akg|co2|icit|nadp|nadph	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	22	R00726	ITPOXAL	5	adp|atp|co2|oaa|pep	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	11	R01082	FUM	3	fum|h2o|mal__L	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
map00020	rn00020	Citrate cycle (TCA cycle)	iLF82_1304	Escherichia coli LF82	27	R01196	POR_syn	7	accoa|co2|coa|fldox|fldrd|h|pyr	outputs\bigg_prokaryote_bioemma\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json
