status	bigg_id	organism	pathway	pathway_rn	pathway_label	source_reaction_count	source_metabolite_count	source_gene_count	model_reactions	model_metabolites	kegg_reactions	kegg_metabolites	kgml_reaction_entries_omitted	kgml_reactions_omitted	matched_reactions	unmatched_reactions	reaction_retention_percent	matched_metabolites	unmatched_metabolites	metabolite_retention_percent	escher_nodes	escher_reactions	escher_segments	invalid_segments_removed	secondary_nodes_seen	secondary_nodes_converted	map_json	map_html	summary_json	model_xml	elapsed_seconds	error
built	iECW_1372	Escherichia coli W	map00010	rn00010	Glycolysis / gluconeogenesis	2782	1973	1372	2782	1973	56	31	0		15	41	26.79	22	9	70.97	105	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iECW_1372\iECW_1372_map00010_map.json	results\prokaryote_maps\maps\map00010\iECW_1372\iECW_1372_map00010_map.html	results\prokaryote_maps\maps\map00010\iECW_1372\summary.json	http://bigg.ucsd.edu/static/models/iECW_1372.xml	2.495	
built	iECW_1372	Escherichia coli W	map00020	rn00020	Citrate cycle (TCA cycle)	2782	1973	1372	2782	1973	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iECW_1372\iECW_1372_map00020_map.json	results\prokaryote_maps\maps\map00020\iECW_1372\iECW_1372_map00020_map.html	results\prokaryote_maps\maps\map00020\iECW_1372\summary.json	http://bigg.ucsd.edu/static/models/iECW_1372.xml	1.839	
built	iECW_1372	Escherichia coli W	map00030	rn00030	Pentose phosphate pathway	2782	1973	1372	2782	1973	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iECW_1372\iECW_1372_map00030_map.json	results\prokaryote_maps\maps\map00030\iECW_1372\iECW_1372_map00030_map.html	results\prokaryote_maps\maps\map00030\iECW_1372\summary.json	http://bigg.ucsd.edu/static/models/iECW_1372.xml	2.2	
built	iECW_1372	Escherichia coli W	map00680	rn00680	Methane metabolism / C1 metabolism	2782	1973	1372	2782	1973	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iECW_1372\iECW_1372_map00680_map.json	results\prokaryote_maps\maps\map00680\iECW_1372\iECW_1372_map00680_map.html	results\prokaryote_maps\maps\map00680\iECW_1372\summary.json	http://bigg.ucsd.edu/static/models/iECW_1372.xml	3.804	
built	iEK1008	Mycobacterium tuberculosis H37Rv	map00010	rn00010	Glycolysis / gluconeogenesis	1226	998	1008	1226	998	56	31	0		15	41	26.79	18	13	58.06	100	15	98	0	37	0	results\prokaryote_maps\maps\map00010\iEK1008\iEK1008_map00010_map.json	results\prokaryote_maps\maps\map00010\iEK1008\iEK1008_map00010_map.html	results\prokaryote_maps\maps\map00010\iEK1008\summary.json	http://bigg.ucsd.edu/static/models/iEK1008.xml	1.721	
built	iEK1008	Mycobacterium tuberculosis H37Rv	map00020	rn00020	Citrate cycle (TCA cycle)	1226	998	1008	1226	998	29	20	0		7	22	24.14	12	8	60.0	57	7	53	0	24	0	results\prokaryote_maps\maps\map00020\iEK1008\iEK1008_map00020_map.json	results\prokaryote_maps\maps\map00020\iEK1008\iEK1008_map00020_map.html	results\prokaryote_maps\maps\map00020\iEK1008\summary.json	http://bigg.ucsd.edu/static/models/iEK1008.xml	1.415	
built	iEK1008	Mycobacterium tuberculosis H37Rv	map00030	rn00030	Pentose phosphate pathway	1226	998	1008	1226	998	58	37	1	R06837	13	45	22.41	23	14	62.16	83	13	77	0	21	0	results\prokaryote_maps\maps\map00030\iEK1008\iEK1008_map00030_map.json	results\prokaryote_maps\maps\map00030\iEK1008\iEK1008_map00030_map.html	results\prokaryote_maps\maps\map00030\iEK1008\summary.json	http://bigg.ucsd.edu/static/models/iEK1008.xml	1.577	
built	iEK1008	Mycobacterium tuberculosis H37Rv	map00680	rn00680	Methane metabolism / C1 metabolism	1226	998	1008	1226	998	104	86	3	R08323, R08328, R10397	22	82	21.15	36	50	41.86	157	22	146	1	55	0	results\prokaryote_maps\maps\map00680\iEK1008\iEK1008_map00680_map.json	results\prokaryote_maps\maps\map00680\iEK1008\iEK1008_map00680_map.html	results\prokaryote_maps\maps\map00680\iEK1008\summary.json	http://bigg.ucsd.edu/static/models/iEK1008.xml	2.512	
built	iEKO11_1354	Escherichia coli KO11FL	map00010	rn00010	Glycolysis / gluconeogenesis	2778	1972	1354	2778	1972	56	31	0		15	41	26.79	22	9	70.97	105	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iEKO11_1354\iEKO11_1354_map00010_map.json	results\prokaryote_maps\maps\map00010\iEKO11_1354\iEKO11_1354_map00010_map.html	results\prokaryote_maps\maps\map00010\iEKO11_1354\summary.json	http://bigg.ucsd.edu/static/models/iEKO11_1354.xml	2.427	
built	iEKO11_1354	Escherichia coli KO11FL	map00020	rn00020	Citrate cycle (TCA cycle)	2778	1972	1354	2778	1972	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iEKO11_1354\iEKO11_1354_map00020_map.json	results\prokaryote_maps\maps\map00020\iEKO11_1354\iEKO11_1354_map00020_map.html	results\prokaryote_maps\maps\map00020\iEKO11_1354\summary.json	http://bigg.ucsd.edu/static/models/iEKO11_1354.xml	1.837	
built	iEKO11_1354	Escherichia coli KO11FL	map00030	rn00030	Pentose phosphate pathway	2778	1972	1354	2778	1972	58	37	1	R06837	20	38	34.48	26	11	70.27	116	20	115	0	30	0	results\prokaryote_maps\maps\map00030\iEKO11_1354\iEKO11_1354_map00030_map.json	results\prokaryote_maps\maps\map00030\iEKO11_1354\iEKO11_1354_map00030_map.html	results\prokaryote_maps\maps\map00030\iEKO11_1354\summary.json	http://bigg.ucsd.edu/static/models/iEKO11_1354.xml	2.503	
built	iEKO11_1354	Escherichia coli KO11FL	map00680	rn00680	Methane metabolism / C1 metabolism	2778	1972	1354	2778	1972	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iEKO11_1354\iEKO11_1354_map00680_map.json	results\prokaryote_maps\maps\map00680\iEKO11_1354\iEKO11_1354_map00680_map.html	results\prokaryote_maps\maps\map00680\iEKO11_1354\summary.json	http://bigg.ucsd.edu/static/models/iEKO11_1354.xml	3.636	
built	iETEC_1333	Escherichia coli ETEC H10407	map00010	rn00010	Glycolysis / gluconeogenesis	2756	1962	1333	2756	1962	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iETEC_1333\iETEC_1333_map00010_map.json	results\prokaryote_maps\maps\map00010\iETEC_1333\iETEC_1333_map00010_map.html	results\prokaryote_maps\maps\map00010\iETEC_1333\summary.json	http://bigg.ucsd.edu/static/models/iETEC_1333.xml	2.448	
built	iETEC_1333	Escherichia coli ETEC H10407	map00020	rn00020	Citrate cycle (TCA cycle)	2756	1962	1333	2756	1962	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iETEC_1333\iETEC_1333_map00020_map.json	results\prokaryote_maps\maps\map00020\iETEC_1333\iETEC_1333_map00020_map.html	results\prokaryote_maps\maps\map00020\iETEC_1333\summary.json	http://bigg.ucsd.edu/static/models/iETEC_1333.xml	1.839	
built	iETEC_1333	Escherichia coli ETEC H10407	map00030	rn00030	Pentose phosphate pathway	2756	1962	1333	2756	1962	58	37	1	R06837	22	36	37.93	26	11	70.27	128	22	129	0	36	0	results\prokaryote_maps\maps\map00030\iETEC_1333\iETEC_1333_map00030_map.json	results\prokaryote_maps\maps\map00030\iETEC_1333\iETEC_1333_map00030_map.html	results\prokaryote_maps\maps\map00030\iETEC_1333\summary.json	http://bigg.ucsd.edu/static/models/iETEC_1333.xml	2.118	
built	iETEC_1333	Escherichia coli ETEC H10407	map00680	rn00680	Methane metabolism / C1 metabolism	2756	1962	1333	2756	1962	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iETEC_1333\iETEC_1333_map00680_map.json	results\prokaryote_maps\maps\map00680\iETEC_1333\iETEC_1333_map00680_map.html	results\prokaryote_maps\maps\map00680\iETEC_1333\summary.json	http://bigg.ucsd.edu/static/models/iETEC_1333.xml	3.856	
built	iG2583_1286	Escherichia coli O55:H7 str. CB9615	map00010	rn00010	Glycolysis / gluconeogenesis	2704	1919	1283	2704	1919	56	31	0		15	41	26.79	21	10	67.74	104	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iG2583_1286\iG2583_1286_map00010_map.json	results\prokaryote_maps\maps\map00010\iG2583_1286\iG2583_1286_map00010_map.html	results\prokaryote_maps\maps\map00010\iG2583_1286\summary.json	http://bigg.ucsd.edu/static/models/iG2583_1286.xml	2.266	
built	iG2583_1286	Escherichia coli O55:H7 str. CB9615	map00020	rn00020	Citrate cycle (TCA cycle)	2704	1919	1283	2704	1919	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.json	results\prokaryote_maps\maps\map00020\iG2583_1286\iG2583_1286_map00020_map.html	results\prokaryote_maps\maps\map00020\iG2583_1286\summary.json	http://bigg.ucsd.edu/static/models/iG2583_1286.xml	1.769	
built	iG2583_1286	Escherichia coli O55:H7 str. CB9615	map00030	rn00030	Pentose phosphate pathway	2704	1919	1283	2704	1919	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iG2583_1286\iG2583_1286_map00030_map.json	results\prokaryote_maps\maps\map00030\iG2583_1286\iG2583_1286_map00030_map.html	results\prokaryote_maps\maps\map00030\iG2583_1286\summary.json	http://bigg.ucsd.edu/static/models/iG2583_1286.xml	2.286	
built	iG2583_1286	Escherichia coli O55:H7 str. CB9615	map00680	rn00680	Methane metabolism / C1 metabolism	2704	1919	1283	2704	1919	104	86	3	R08323, R08328, R10397	20	84	19.23	36	50	41.86	142	20	129	0	46	0	results\prokaryote_maps\maps\map00680\iG2583_1286\iG2583_1286_map00680_map.json	results\prokaryote_maps\maps\map00680\iG2583_1286\iG2583_1286_map00680_map.html	results\prokaryote_maps\maps\map00680\iG2583_1286\summary.json	http://bigg.ucsd.edu/static/models/iG2583_1286.xml	3.905	
built	iHN637	Clostridium ljungdahlii DSM 13528	map00010	rn00010	Glycolysis / gluconeogenesis	785	698	637	785	698	56	31	0		13	43	23.21	18	13	58.06	86	13	82	0	29	0	results\prokaryote_maps\maps\map00010\iHN637\iHN637_map00010_map.json	results\prokaryote_maps\maps\map00010\iHN637\iHN637_map00010_map.html	results\prokaryote_maps\maps\map00010\iHN637\summary.json	http://bigg.ucsd.edu/static/models/iHN637.xml	1.723	
built	iHN637	Clostridium ljungdahlii DSM 13528	map00020	rn00020	Citrate cycle (TCA cycle)	785	698	637	785	698	29	20	0		8	21	27.59	13	7	65.0	57	8	53	0	20	0	results\prokaryote_maps\maps\map00020\iHN637\iHN637_map00020_map.json	results\prokaryote_maps\maps\map00020\iHN637\iHN637_map00020_map.html	results\prokaryote_maps\maps\map00020\iHN637\summary.json	http://bigg.ucsd.edu/static/models/iHN637.xml	1.168	
built	iHN637	Clostridium ljungdahlii DSM 13528	map00030	rn00030	Pentose phosphate pathway	785	698	637	785	698	58	37	1	R06837	15	43	25.86	21	16	56.76	85	15	84	0	19	0	results\prokaryote_maps\maps\map00030\iHN637\iHN637_map00030_map.json	results\prokaryote_maps\maps\map00030\iHN637\iHN637_map00030_map.html	results\prokaryote_maps\maps\map00030\iHN637\summary.json	http://bigg.ucsd.edu/static/models/iHN637.xml	1.517	
built	iHN637	Clostridium ljungdahlii DSM 13528	map00680	rn00680	Methane metabolism / C1 metabolism	785	698	637	785	698	104	86	3	R08323, R08328, R10397	13	91	12.5	29	57	33.72	92	13	79	0	24	0	results\prokaryote_maps\maps\map00680\iHN637\iHN637_map00680_map.json	results\prokaryote_maps\maps\map00680\iHN637\iHN637_map00680_map.html	results\prokaryote_maps\maps\map00680\iHN637\summary.json	http://bigg.ucsd.edu/static/models/iHN637.xml	1.881	
built	iIT341	Helicobacter pylori 26695	map00010	rn00010	Glycolysis / gluconeogenesis	554	485	339	554	485	56	31	0		10	46	17.86	18	13	58.06	69	10	62	0	21	0	results\prokaryote_maps\maps\map00010\iIT341\iIT341_map00010_map.json	results\prokaryote_maps\maps\map00010\iIT341\iIT341_map00010_map.html	results\prokaryote_maps\maps\map00010\iIT341\summary.json	http://bigg.ucsd.edu/static/models/iIT341.xml	1.388	
built	iIT341	Helicobacter pylori 26695	map00020	rn00020	Citrate cycle (TCA cycle)	554	485	339	554	485	29	20	0		2	27	6.9	12	8	60.0	22	2	13	0	4	0	results\prokaryote_maps\maps\map00020\iIT341\iIT341_map00020_map.json	results\prokaryote_maps\maps\map00020\iIT341\iIT341_map00020_map.html	results\prokaryote_maps\maps\map00020\iIT341\summary.json	http://bigg.ucsd.edu/static/models/iIT341.xml	1.283	
built	iIT341	Helicobacter pylori 26695	map00030	rn00030	Pentose phosphate pathway	554	485	339	554	485	58	37	1	R06837	13	45	22.41	21	16	56.76	72	13	69	0	12	0	results\prokaryote_maps\maps\map00030\iIT341\iIT341_map00030_map.json	results\prokaryote_maps\maps\map00030\iIT341\iIT341_map00030_map.html	results\prokaryote_maps\maps\map00030\iIT341\summary.json	http://bigg.ucsd.edu/static/models/iIT341.xml	1.427	
built	iIT341	Helicobacter pylori 26695	map00680	rn00680	Methane metabolism / C1 metabolism	554	485	339	554	485	104	86	3	R08323, R08328, R10397	12	92	11.54	26	60	30.23	86	12	75	0	24	0	results\prokaryote_maps\maps\map00680\iIT341\iIT341_map00680_map.json	results\prokaryote_maps\maps\map00680\iIT341\iIT341_map00680_map.html	results\prokaryote_maps\maps\map00680\iIT341\summary.json	http://bigg.ucsd.edu/static/models/iIT341.xml	1.565	
built	iJB785	Synechococcus elongatus PCC 7942	map00010	rn00010	Glycolysis / gluconeogenesis	849	768	785	849	768	56	31	0		14	42	25.0	17	14	54.84	93	14	92	0	34	0	results\prokaryote_maps\maps\map00010\iJB785\iJB785_map00010_map.json	results\prokaryote_maps\maps\map00010\iJB785\iJB785_map00010_map.html	results\prokaryote_maps\maps\map00010\iJB785\summary.json	http://bigg.ucsd.edu/static/models/iJB785.xml	1.665	
built	iJB785	Synechococcus elongatus PCC 7942	map00020	rn00020	Citrate cycle (TCA cycle)	849	768	785	849	768	29	20	0		3	26	10.34	12	8	60.0	27	3	20	0	6	0	results\prokaryote_maps\maps\map00020\iJB785\iJB785_map00020_map.json	results\prokaryote_maps\maps\map00020\iJB785\iJB785_map00020_map.html	results\prokaryote_maps\maps\map00020\iJB785\summary.json	http://bigg.ucsd.edu/static/models/iJB785.xml	1.225	
built	iJB785	Synechococcus elongatus PCC 7942	map00030	rn00030	Pentose phosphate pathway	849	768	785	849	768	58	37	1	R06837	11	47	18.97	18	19	48.65	69	11	66	0	18	0	results\prokaryote_maps\maps\map00030\iJB785\iJB785_map00030_map.json	results\prokaryote_maps\maps\map00030\iJB785\iJB785_map00030_map.html	results\prokaryote_maps\maps\map00030\iJB785\summary.json	http://bigg.ucsd.edu/static/models/iJB785.xml	1.577	
built	iJB785	Synechococcus elongatus PCC 7942	map00680	rn00680	Methane metabolism / C1 metabolism	849	768	785	849	768	104	86	3	R08323, R08328, R10397	16	88	15.38	33	53	38.37	116	16	102	0	35	0	results\prokaryote_maps\maps\map00680\iJB785\iJB785_map00680_map.json	results\prokaryote_maps\maps\map00680\iJB785\iJB785_map00680_map.html	results\prokaryote_maps\maps\map00680\iJB785\summary.json	http://bigg.ucsd.edu/static/models/iJB785.xml	1.866	
built	iJN1463	Pseudomonas putida KT2440	map00010	rn00010	Glycolysis / gluconeogenesis	2927	2153	1462	2927	2153	56	31	0		15	41	26.79	19	12	61.29	103	15	100	0	39	0	results\prokaryote_maps\maps\map00010\iJN1463\iJN1463_map00010_map.json	results\prokaryote_maps\maps\map00010\iJN1463\iJN1463_map00010_map.html	results\prokaryote_maps\maps\map00010\iJN1463\summary.json	http://bigg.ucsd.edu/static/models/iJN1463.xml	2.386	
built	iJN1463	Pseudomonas putida KT2440	map00020	rn00020	Citrate cycle (TCA cycle)	2927	2153	1462	2927	2153	29	20	0		8	21	27.59	13	7	65.0	58	8	54	0	21	0	results\prokaryote_maps\maps\map00020\iJN1463\iJN1463_map00020_map.json	results\prokaryote_maps\maps\map00020\iJN1463\iJN1463_map00020_map.html	results\prokaryote_maps\maps\map00020\iJN1463\summary.json	http://bigg.ucsd.edu/static/models/iJN1463.xml	1.788	
built	iJN1463	Pseudomonas putida KT2440	map00030	rn00030	Pentose phosphate pathway	2927	2153	1462	2927	2153	58	37	1	R06837	20	38	34.48	26	11	70.27	121	20	120	0	35	0	results\prokaryote_maps\maps\map00030\iJN1463\iJN1463_map00030_map.json	results\prokaryote_maps\maps\map00030\iJN1463\iJN1463_map00030_map.html	results\prokaryote_maps\maps\map00030\iJN1463\summary.json	http://bigg.ucsd.edu/static/models/iJN1463.xml	2.188	
built	iJN1463	Pseudomonas putida KT2440	map00680	rn00680	Methane metabolism / C1 metabolism	2927	2153	1462	2927	2153	104	86	3	R08323, R08328, R10397	20	84	19.23	34	52	39.53	140	20	130	0	46	0	results\prokaryote_maps\maps\map00680\iJN1463\iJN1463_map00680_map.json	results\prokaryote_maps\maps\map00680\iJN1463\iJN1463_map00680_map.html	results\prokaryote_maps\maps\map00680\iJN1463\summary.json	http://bigg.ucsd.edu/static/models/iJN1463.xml	3.624	
built	iJN678	Synechocystis sp. PCC 6803	map00010	rn00010	Glycolysis / gluconeogenesis	863	795	622	863	795	56	31	0		17	39	30.36	20	11	64.52	116	17	114	0	45	0	results\prokaryote_maps\maps\map00010\iJN678\iJN678_map00010_map.json	results\prokaryote_maps\maps\map00010\iJN678\iJN678_map00010_map.html	results\prokaryote_maps\maps\map00010\iJN678\summary.json	http://bigg.ucsd.edu/static/models/iJN678.xml	1.662	
built	iJN678	Synechocystis sp. PCC 6803	map00020	rn00020	Citrate cycle (TCA cycle)	863	795	622	863	795	29	20	0		5	24	17.24	12	8	60.0	43	5	37	0	16	0	results\prokaryote_maps\maps\map00020\iJN678\iJN678_map00020_map.json	results\prokaryote_maps\maps\map00020\iJN678\iJN678_map00020_map.html	results\prokaryote_maps\maps\map00020\iJN678\summary.json	http://bigg.ucsd.edu/static/models/iJN678.xml	1.314	
built	iJN678	Synechocystis sp. PCC 6803	map00030	rn00030	Pentose phosphate pathway	863	795	622	863	795	58	37	1	R06837	15	43	25.86	24	13	64.86	93	15	88	0	24	0	results\prokaryote_maps\maps\map00030\iJN678\iJN678_map00030_map.json	results\prokaryote_maps\maps\map00030\iJN678\iJN678_map00030_map.html	results\prokaryote_maps\maps\map00030\iJN678\summary.json	http://bigg.ucsd.edu/static/models/iJN678.xml	1.661	
built	iJN678	Synechocystis sp. PCC 6803	map00680	rn00680	Methane metabolism / C1 metabolism	863	795	622	863	795	104	86	3	R08323, R08328, R10397	16	88	15.38	29	57	33.72	113	16	105	0	36	0	results\prokaryote_maps\maps\map00680\iJN678\iJN678_map00680_map.json	results\prokaryote_maps\maps\map00680\iJN678\iJN678_map00680_map.html	results\prokaryote_maps\maps\map00680\iJN678\summary.json	http://bigg.ucsd.edu/static/models/iJN678.xml	1.929	
built	iJN746	Pseudomonas putida KT2440	map00010	rn00010	Glycolysis / gluconeogenesis	1054	907	746	1054	907	56	31	0		12	44	21.43	18	13	58.06	82	12	77	0	28	0	results\prokaryote_maps\maps\map00010\iJN746\iJN746_map00010_map.json	results\prokaryote_maps\maps\map00010\iJN746\iJN746_map00010_map.html	results\prokaryote_maps\maps\map00010\iJN746\summary.json	http://bigg.ucsd.edu/static/models/iJN746.xml	1.594	
built	iJN746	Pseudomonas putida KT2440	map00020	rn00020	Citrate cycle (TCA cycle)	1054	907	746	1054	907	29	20	0		7	22	24.14	12	8	60.0	51	7	47	0	18	0	results\prokaryote_maps\maps\map00020\iJN746\iJN746_map00020_map.json	results\prokaryote_maps\maps\map00020\iJN746\iJN746_map00020_map.html	results\prokaryote_maps\maps\map00020\iJN746\summary.json	http://bigg.ucsd.edu/static/models/iJN746.xml	1.321	
built	iJN746	Pseudomonas putida KT2440	map00030	rn00030	Pentose phosphate pathway	1054	907	746	1054	907	58	37	1	R06837	19	39	32.76	26	11	70.27	115	19	113	0	32	0	results\prokaryote_maps\maps\map00030\iJN746\iJN746_map00030_map.json	results\prokaryote_maps\maps\map00030\iJN746\iJN746_map00030_map.html	results\prokaryote_maps\maps\map00030\iJN746\summary.json	http://bigg.ucsd.edu/static/models/iJN746.xml	1.587	
built	iJN746	Pseudomonas putida KT2440	map00680	rn00680	Methane metabolism / C1 metabolism	1054	907	746	1054	907	104	86	3	R08323, R08328, R10397	16	88	15.38	30	56	34.88	113	16	102	0	35	0	results\prokaryote_maps\maps\map00680\iJN746\iJN746_map00680_map.json	results\prokaryote_maps\maps\map00680\iJN746\iJN746_map00680_map.html	results\prokaryote_maps\maps\map00680\iJN746\summary.json	http://bigg.ucsd.edu/static/models/iJN746.xml	2.218	
built	iJO1366	Escherichia coli str. K-12 substr. MG1655	map00010	rn00010	Glycolysis / gluconeogenesis	2583	1805	1367	2583	1805	56	31	0		15	41	26.79	20	11	64.52	103	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iJO1366\iJO1366_map00010_map.json	results\prokaryote_maps\maps\map00010\iJO1366\iJO1366_map00010_map.html	results\prokaryote_maps\maps\map00010\iJO1366\summary.json	http://bigg.ucsd.edu/static/models/iJO1366.xml	2.28	
built	iJO1366	Escherichia coli str. K-12 substr. MG1655	map00020	rn00020	Citrate cycle (TCA cycle)	2583	1805	1367	2583	1805	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iJO1366\iJO1366_map00020_map.json	results\prokaryote_maps\maps\map00020\iJO1366\iJO1366_map00020_map.html	results\prokaryote_maps\maps\map00020\iJO1366\summary.json	http://bigg.ucsd.edu/static/models/iJO1366.xml	1.718	
built	iJO1366	Escherichia coli str. K-12 substr. MG1655	map00030	rn00030	Pentose phosphate pathway	2583	1805	1367	2583	1805	58	37	1	R06837	21	37	36.21	25	12	67.57	121	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iJO1366\iJO1366_map00030_map.json	results\prokaryote_maps\maps\map00030\iJO1366\iJO1366_map00030_map.html	results\prokaryote_maps\maps\map00030\iJO1366\summary.json	http://bigg.ucsd.edu/static/models/iJO1366.xml	2.301	
built	iJO1366	Escherichia coli str. K-12 substr. MG1655	map00680	rn00680	Methane metabolism / C1 metabolism	2583	1805	1367	2583	1805	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iJO1366\iJO1366_map00680_map.json	results\prokaryote_maps\maps\map00680\iJO1366\iJO1366_map00680_map.html	results\prokaryote_maps\maps\map00680\iJO1366\summary.json	http://bigg.ucsd.edu/static/models/iJO1366.xml	3.455	
built	iJR904	Escherichia coli str. K-12 substr. MG1655	map00010	rn00010	Glycolysis / gluconeogenesis	1075	761	904	1075	761	56	31	0		13	43	23.21	19	12	61.29	89	13	84	0	31	0	results\prokaryote_maps\maps\map00010\iJR904\iJR904_map00010_map.json	results\prokaryote_maps\maps\map00010\iJR904\iJR904_map00010_map.html	results\prokaryote_maps\maps\map00010\iJR904\summary.json	http://bigg.ucsd.edu/static/models/iJR904.xml	1.84	
built	iJR904	Escherichia coli str. K-12 substr. MG1655	map00020	rn00020	Citrate cycle (TCA cycle)	1075	761	904	1075	761	29	20	0		5	24	17.24	12	8	60.0	41	5	35	0	14	0	results\prokaryote_maps\maps\map00020\iJR904\iJR904_map00020_map.json	results\prokaryote_maps\maps\map00020\iJR904\iJR904_map00020_map.html	results\prokaryote_maps\maps\map00020\iJR904\summary.json	http://bigg.ucsd.edu/static/models/iJR904.xml	1.282	
built	iJR904	Escherichia coli str. K-12 substr. MG1655	map00030	rn00030	Pentose phosphate pathway	1075	761	904	1075	761	58	37	1	R06837	19	39	32.76	25	12	67.57	110	19	109	0	28	0	results\prokaryote_maps\maps\map00030\iJR904\iJR904_map00030_map.json	results\prokaryote_maps\maps\map00030\iJR904\iJR904_map00030_map.html	results\prokaryote_maps\maps\map00030\iJR904\summary.json	http://bigg.ucsd.edu/static/models/iJR904.xml	1.681	
built	iJR904	Escherichia coli str. K-12 substr. MG1655	map00680	rn00680	Methane metabolism / C1 metabolism	1075	761	904	1075	761	104	86	3	R08323, R08328, R10397	17	87	16.35	31	55	36.05	120	17	109	0	38	0	results\prokaryote_maps\maps\map00680\iJR904\iJR904_map00680_map.json	results\prokaryote_maps\maps\map00680\iJR904\iJR904_map00680_map.html	results\prokaryote_maps\maps\map00680\iJR904\summary.json	http://bigg.ucsd.edu/static/models/iJR904.xml	2.346	
built	iLF82_1304	Escherichia coli LF82	map00010	rn00010	Glycolysis / gluconeogenesis	2726	1938	1302	2726	1938	56	31	0		15	41	26.79	22	9	70.97	105	15	99	0	38	0	results\prokaryote_maps\maps\map00010\iLF82_1304\iLF82_1304_map00010_map.json	results\prokaryote_maps\maps\map00010\iLF82_1304\iLF82_1304_map00010_map.html	results\prokaryote_maps\maps\map00010\iLF82_1304\summary.json	http://bigg.ucsd.edu/static/models/iLF82_1304.xml	2.72	
built	iLF82_1304	Escherichia coli LF82	map00020	rn00020	Citrate cycle (TCA cycle)	2726	1938	1302	2726	1938	29	20	0		7	22	24.14	13	7	65.0	50	7	45	0	16	0	results\prokaryote_maps\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.json	results\prokaryote_maps\maps\map00020\iLF82_1304\iLF82_1304_map00020_map.html	results\prokaryote_maps\maps\map00020\iLF82_1304\summary.json	http://bigg.ucsd.edu/static/models/iLF82_1304.xml	1.818	
built	iLF82_1304	Escherichia coli LF82	map00030	rn00030	Pentose phosphate pathway	2726	1938	1302	2726	1938	58	37	1	R06837	21	37	36.21	26	11	70.27	122	21	122	0	33	0	results\prokaryote_maps\maps\map00030\iLF82_1304\iLF82_1304_map00030_map.json	results\prokaryote_maps\maps\map00030\iLF82_1304\iLF82_1304_map00030_map.html	results\prokaryote_maps\maps\map00030\iLF82_1304\summary.json	http://bigg.ucsd.edu/static/models/iLF82_1304.xml	2.123	
built	iLF82_1304	Escherichia coli LF82	map00680	rn00680	Methane metabolism / C1 metabolism	2726	1938	1302	2726	1938	104	86	3	R08323, R08328, R10397	21	83	20.19	36	50	41.86	147	21	135	0	48	0	results\prokaryote_maps\maps\map00680\iLF82_1304\iLF82_1304_map00680_map.json	results\prokaryote_maps\maps\map00680\iLF82_1304\iLF82_1304_map00680_map.html	results\prokaryote_maps\maps\map00680\iLF82_1304\summary.json	http://bigg.ucsd.edu/static/models/iLF82_1304.xml	3.806	
built	iLJ478	Thermotoga maritima MSB8	map00010	rn00010	Glycolysis / gluconeogenesis	652	570	482	652	570	56	31	0		13	43	23.21	19	12	61.29	85	13	80	0	27	0	results\prokaryote_maps\maps\map00010\iLJ478\iLJ478_map00010_map.json	results\prokaryote_maps\maps\map00010\iLJ478\iLJ478_map00010_map.html	results\prokaryote_maps\maps\map00010\iLJ478\summary.json	http://bigg.ucsd.edu/static/models/iLJ478.xml	1.624	
